year,regions,lat,long,elevation,Tmin,Tmax,Tavg
1974,High Mountain,27.83333,86.76667,3857.0,-3.9610068243691416,10.403695942009133,3.2213445588199954
1974,High Mountain,27.961111,86.808889,5200.0,-10.07724534467676,6.400218142465753,-1.8385136011055034
1974,Hill,26.98321944,87.34595556,1192.0,15.058586856250214,25.95903760499674,20.508812230623477
1974,Hill,27.046316,87.292473,1720.0,11.626586856250213,22.52703760499674,17.076812230623474
1974,Hill,27.12304,87.53619,1525.0,12.894086856250215,23.79453760499674,18.344312230623476
1974,Hill,27.14367389,87.765595,1157.0,15.286086856250215,26.18653760499674,20.736312230623476
1974,Hill,27.21252194,86.79188583,1612.0,12.328586856250213,23.229037604996737,17.778812230623476
1974,Hill,27.29209694,87.31696583,1277.0,14.506086856250215,25.40653760499674,19.956312230623475
1974,Hill,27.30812083,86.504225,1731.0,12.703561643835616,20.190818101278538,16.44718987255708
1974,Hill,27.35861111,87.67,1744.0,11.917808219178083,19.597487136986302,15.757647678082192
1974,Hill,27.39106194,87.20438389,1064.0,15.890586856250215,26.791037604996742,21.340812230623477
1974,Hill,27.39470278,86.06123333,497.0,19.576086856250214,30.476537604996736,25.026312230623475
1974,Hill,27.61611667,85.56550278,1543.0,12.777086856250214,23.677537604996736,18.227312230623475
1974,Hill,27.63044722,86.23211389,1877.0,8.84849315068493,18.92586941917808,13.887181284931506
1974,Hill,27.63333333,86.13333333,1755.0,11.399086856250214,22.299537604996736,16.84931223062348
1974,Hill,27.6451338,85.620881,857.0,17.236086856250214,28.136537604996736,22.68631223062348
1974,Middle Mountain,27.50511778,86.586215,2383.0,7.3170868562502145,18.217537604996735,12.767312230623476
1974,Middle Mountain,27.94456111,85.59513611,2574.0,6.075586856250214,16.976037604996737,11.525812230623476
1974,Siwalik,26.730538,86.934812,101.0,22.150086856250212,33.050537604996734,27.600312230623473
1974,Tarai,26.82044,87.15917,105.0,22.124086856250216,33.02453760499674,27.574312230623473
1975,High Mountain,27.68333,87.78333,3119.0,0.2617700393490575,13.433550887592956,6.847660463471006
1975,High Mountain,27.81667,86.71667,3450.0,1.4396442857554845,12.212690857795172,6.826167571775328
1975,High Mountain,27.81667,86.71667,3700.0,-0.4869427381604697,7.810726752446183,3.661892007142857
1975,High Mountain,27.83333,86.76667,3857.0,-4.263847615342466,9.894510931493802,2.8153316580756687
1975,High Mountain,27.961111,86.808889,5200.0,-9.784167756844164,6.228966448532289,-1.777600654155938
1975,Hill,26.98321944,87.34595556,1192.0,14.849560692454423,26.01165250262883,20.430606597541626
1975,Hill,27.046316,87.292473,1720.0,11.417560692454423,22.579652502628832,16.998606597541627
1975,Hill,27.12304,87.53619,1525.0,12.685060692454424,23.847152502628834,18.26610659754163
1975,Hill,27.14367389,87.765595,1157.0,15.077060692454424,26.239152502628833,20.65810659754163
1975,Hill,27.21252194,86.79188583,1612.0,12.119560692454424,23.281652502628834,17.70060659754163
1975,Hill,27.29209694,87.31696583,1277.0,14.297060692454423,25.45915250262883,19.878106597541628
1975,Hill,27.30812083,86.504225,1731.0,12.6943549703986,20.39771270039139,16.546033835394994
1975,Hill,27.35861111,87.67,1744.0,11.718082191780823,20.32336571285062,16.02072395231572
1975,Hill,27.39106194,87.20438389,1064.0,15.681560692454424,26.84365250262883,21.262606597541627
1975,Hill,27.39470278,86.06123333,497.0,19.367060692454423,30.529152502628833,24.948106597541628
1975,Hill,27.61611667,85.56550278,1543.0,12.568060692454425,23.730152502628833,18.14910659754163
1975,Hill,27.63044722,86.23211389,1877.0,8.794592162698526,19.368695729928245,14.081643946313386
1975,Hill,27.63333333,86.13333333,1755.0,11.190060692454423,22.352152502628833,16.77110659754163
1975,Hill,27.6451338,85.620881,857.0,17.027060692454423,28.189152502628833,22.608106597541624
1975,Middle Mountain,27.50511778,86.586215,2383.0,7.108060692454423,18.270152502628832,12.689106597541628
1975,Middle Mountain,27.94456111,85.59513611,2574.0,5.866560692454424,17.02865250262883,11.447606597541627
1975,Siwalik,26.730538,86.934812,101.0,21.941060692454425,33.10315250262883,27.522106597541626
1975,Tarai,26.82044,87.15917,105.0,21.915060692454425,33.077152502628834,27.49610659754163
1976,High Mountain,27.68333,87.78333,3119.0,3.1218695191037704,12.03374465369503,7.5778070863994005
1976,High Mountain,27.81667,86.71667,3450.0,1.2695774601092897,12.708773635245901,6.989175547677595
1976,High Mountain,27.81667,86.71667,3700.0,-0.35576087669309886,7.727446760473588,3.6858429418902445
1976,High Mountain,27.83333,86.76667,3857.0,-1.29761610516592,9.659748192271662,4.181066043552872
1976,High Mountain,27.961111,86.808889,5200.0,-9.637637418820274,6.57290481654957,-1.5323663011353523
1976,Hill,26.98321944,87.34595556,1192.0,15.619172626926265,25.828352381739524,20.723762504332896
1976,Hill,27.046316,87.292473,1720.0,12.187172626926264,22.39635238173953,17.291762504332894
1976,Hill,27.12304,87.53619,1525.0,13.454672626926262,23.663852381739524,18.559262504332892
1976,Hill,27.14367389,87.765595,1157.0,15.846672626926262,26.055852381739527,20.951262504332895
1976,Hill,27.21252194,86.79188583,1612.0,12.889172626926262,23.098352381739524,17.993762504332892
1976,Hill,27.29209694,87.31696583,1277.0,15.066672626926263,25.275852381739526,20.171262504332894
1976,Hill,27.30812083,86.504225,1731.0,12.595081967213115,20.052705261384336,16.323893614298726
1976,Hill,27.35861111,87.67,1744.0,11.79808743169399,20.237709382969037,16.01789840733151
1976,Hill,27.39106194,87.20438389,1064.0,16.45117262692626,26.66035238173953,21.555762504332897
1976,Hill,27.39470278,86.06123333,497.0,20.136672626926263,30.345852381739526,25.241262504332898
1976,Hill,27.61611667,85.56550278,1543.0,13.337672626926263,23.546852381739523,18.442262504332895
1976,Hill,27.63044722,86.23211389,1877.0,9.03677903796924,19.210786351327087,14.123782694648165
1976,Hill,27.63333333,86.13333333,1755.0,11.959672626926263,22.168852381739526,17.064262504332895
1976,Hill,27.6451338,85.620881,857.0,17.796672626926263,28.005852381739526,22.901262504332895
1976,Middle Mountain,27.50511778,86.586215,2383.0,7.877672626926263,18.086852381739526,12.982262504332894
1976,Middle Mountain,27.94456111,85.59513611,2574.0,6.636172626926263,16.845352381739527,11.740762504332894
1976,Siwalik,26.730538,86.934812,101.0,22.71067262692626,32.919852381739524,27.815262504332892
1976,Tarai,26.82044,87.15917,105.0,22.684672626926265,32.89385238173953,27.789262504332893
1977,High Mountain,27.68333,87.78333,3119.0,3.0813255747464545,13.877766642557077,8.479546108651766
1977,High Mountain,27.81667,86.71667,3450.0,1.4886822169430425,12.724885197990867,7.106783707466955
1977,High Mountain,27.81667,86.71667,3700.0,-0.18280610511896178,7.896422944018265,3.856808419449652
1977,High Mountain,27.83333,86.76667,3857.0,-1.7498527832588318,9.69488238785388,3.9725148022975247
1977,High Mountain,27.961111,86.808889,5200.0,-9.829267628839222,6.466165139726027,-1.6815512445565972
1977,Hill,26.98321944,87.34595556,1192.0,15.606825574746454,26.403266642557075,21.005046108651765
1977,Hill,27.046316,87.292473,1720.0,12.174825574746453,22.971266642557076,17.573046108651766
1977,Hill,27.12304,87.53619,1525.0,13.442325574746455,24.238766642557078,18.840546108651765
1977,Hill,27.14367389,87.765595,1157.0,15.834325574746455,26.630766642557077,21.232546108651764
1977,Hill,27.21252194,86.79188583,1612.0,12.876825574746455,23.673266642557078,18.275046108651768
