,Date,Station,Lat,Long,Elev,Max T,Min T
422079,2015-05-29,1316,26.82044,87.15917,105,33.5,25.5
422080,2015-05-30,1316,26.82044,87.15917,105,31.5,26.0
422081,2015-05-31,1316,26.82044,87.15917,105,33.4,26.0
422082,2015-06-01,1316,26.82044,87.15917,105,33.0,26.8
422083,2015-06-02,1316,26.82044,87.15917,105,34.2,25.5
422084,2015-06-03,1316,26.82044,87.15917,105,34.8,25.9
422085,2015-06-04,1316,26.82044,87.15917,105,35.5,24.5
422086,2015-06-05,1316,26.82044,87.15917,105,36.5,27.0
422087,2015-06-06,1316,26.82044,87.15917,105,36.0,26.5
422088,2015-06-07,1316,26.82044,87.15917,105,34.5,27.0
422089,2015-06-08,1316,26.82044,87.15917,105,35.0,27.5
422090,2015-06-09,1316,26.82044,87.15917,105,35.4,28.0
422091,2015-06-10,1316,26.82044,87.15917,105,34.5,25.5
422092,2015-06-11,1316,26.82044,87.15917,105,34.0,24.5
422093,2015-06-12,1316,26.82044,87.15917,105,32.5,24.0
422094,2015-06-13,1316,26.82044,87.15917,105,30.0,24.5
422095,2015-06-14,1316,26.82044,87.15917,105,30.5,24.3
422096,2015-06-15,1316,26.82044,87.15917,105,30.9,25.0
422097,2015-06-16,1316,26.82044,87.15917,105,34.5,26.5
422098,2015-06-17,1316,26.82044,87.15917,105,35.0,25.0
422099,2015-06-18,1316,26.82044,87.15917,105,34.5,25.5
422100,2015-06-19,1316,26.82044,87.15917,105,35.0,24.5
422101,2015-06-20,1316,26.82044,87.15917,105,34.5,24.7
422102,2015-06-21,1316,26.82044,87.15917,105,35.3,25.0
422103,2015-06-22,1316,26.82044,87.15917,105,36.0,26.0
422104,2015-06-23,1316,26.82044,87.15917,105,33.0,26.4
422105,2015-06-24,1316,26.82044,87.15917,105,34.0,26.5
422106,2015-06-25,1316,26.82044,87.15917,105,35.0,26.0
422107,2015-06-26,1316,26.82044,87.15917,105,34.3,27.0
422108,2015-06-27,1316,26.82044,87.15917,105,32.0,24.5
422109,2015-06-28,1316,26.82044,87.15917,105,30.5,26.3
422110,2015-06-29,1316,26.82044,87.15917,105,33.8,25.0
422111,2015-06-30,1316,26.82044,87.15917,105,34.5,26.5
422112,2015-07-01,1316,26.82044,87.15917,105,33.0,23.5
422113,2015-07-02,1316,26.82044,87.15917,105,35.5,26.5
422114,2015-07-03,1316,26.82044,87.15917,105,33.5,26.5
422115,2015-07-04,1316,26.82044,87.15917,105,34.0,26.0
422116,2015-07-05,1316,26.82044,87.15917,105,32.5,25.0
422117,2015-07-06,1316,26.82044,87.15917,105,34.0,25.5
422118,2015-07-07,1316,26.82044,87.15917,105,35.0,26.0
422119,2015-07-08,1316,26.82044,87.15917,105,36.5,25.5
422120,2015-07-09,1316,26.82044,87.15917,105,33.5,26.5
422121,2015-07-10,1316,26.82044,87.15917,105,33.5,26.0
422122,2015-07-11,1316,26.82044,87.15917,105,35.5,25.9
422123,2015-07-12,1316,26.82044,87.15917,105,35.0,25.5
422124,2015-07-13,1316,26.82044,87.15917,105,36.5,26.5
422125,2015-07-14,1316,26.82044,87.15917,105,35.0,26.8
422126,2015-07-15,1316,26.82044,87.15917,105,32.0,25.0
422127,2015-07-16,1316,26.82044,87.15917,105,31.5,25.3
422128,2015-07-17,1316,26.82044,87.15917,105,34.5,25.0
422129,2015-07-18,1316,26.82044,87.15917,105,34.0,26.5
422130,2015-07-19,1316,26.82044,87.15917,105,35.0,26.0
422131,2015-07-20,1316,26.82044,87.15917,105,34.5,26.5
422132,2015-07-21,1316,26.82044,87.15917,105,36.5,25.0
422133,2015-07-22,1316,26.82044,87.15917,105,37.5,25.5
422134,2015-07-23,1316,26.82044,87.15917,105,34.5,25.0
422135,2015-07-24,1316,26.82044,87.15917,105,34.0,26.0
422136,2015-07-25,1316,26.82044,87.15917,105,35.0,25.8
422137,2015-07-26,1316,26.82044,87.15917,105,37.0,25.0
422138,2015-07-27,1316,26.82044,87.15917,105,36.0,26.5
422139,2015-07-28,1316,26.82044,87.15917,105,37.2,25.4
422140,2015-07-29,1316,26.82044,87.15917,105,36.5,26.0
422141,2015-07-30,1316,26.82044,87.15917,105,37.5,26.5
422142,2015-07-31,1316,26.82044,87.15917,105,34.5,27.0
422143,2015-08-01,1316,26.82044,87.15917,105,34.0,25.5
422144,2015-08-02,1316,26.82044,87.15917,105,35.0,25.0
422145,2015-08-03,1316,26.82044,87.15917,105,34.5,26.0
422146,2015-08-04,1316,26.82044,87.15917,105,36.0,25.5
422147,2015-08-05,1316,26.82044,87.15917,105,33.0,26.0
422148,2015-08-06,1316,26.82044,87.15917,105,30.0,25.0
422149,2015-08-07,1316,26.82044,87.15917,105,33.0,25.5
422150,2015-08-08,1316,26.82044,87.15917,105,34.0,26.2
422151,2015-08-09,1316,26.82044,87.15917,105,34.0,26.0
422152,2015-08-10,1316,26.82044,87.15917,105,35.2,26.5
422153,2015-08-11,1316,26.82044,87.15917,105,35.0,24.5
422154,2015-08-12,1316,26.82044,87.15917,105,36.0,25.7
422155,2015-08-13,1316,26.82044,87.15917,105,34.0,26.5
422156,2015-08-14,1316,26.82044,87.15917,105,35.0,26.5
422157,2015-08-15,1316,26.82044,87.15917,105,33.0,25.5
422158,2015-08-16,1316,26.82044,87.15917,105,34.0,26.5
422159,2015-08-17,1316,26.82044,87.15917,105,34.0,26.5
422160,2015-08-18,1316,26.82044,87.15917,105,34.5,25.5
422161,2015-08-19,1316,26.82044,87.15917,105,32.8,25.5
422162,2015-08-20,1316,26.82044,87.15917,105,29.3,25.5
422163,2015-08-21,1316,26.82044,87.15917,105,31.0,24.4
422164,2015-08-22,1316,26.82044,87.15917,105,33.4,25.5
422165,2015-08-23,1316,26.82044,87.15917,105,33.2,25.0
422166,2015-08-24,1316,26.82044,87.15917,105,33.0,25.6
422167,2015-08-25,1316,26.82044,87.15917,105,34.5,25.5
422168,2015-08-26,1316,26.82044,87.15917,105,32.3,26.5
422169,2015-08-27,1316,26.82044,87.15917,105,31.0,25.5
422170,2015-08-28,1316,26.82044,87.15917,105,34.3,25.0
422171,2015-08-29,1316,26.82044,87.15917,105,36.0,25.5
422172,2015-08-30,1316,26.82044,87.15917,105,33.3,26.4
422173,2015-08-31,1316,26.82044,87.15917,105,32.5,25.9
422174,2015-09-01,1316,26.82044,87.15917,105,33.0,25.0
422175,2015-09-02,1316,26.82044,87.15917,105,31.6,24.0
422176,2015-09-03,1316,26.82044,87.15917,105,33.5,25.5
422177,2015-09-04,1316,26.82044,87.15917,105,32.0,24.9
422178,2015-09-05,1316,26.82044,87.15917,105,34.0,25.5
422179,2015-09-06,1316,26.82044,87.15917,105,34.0,25.5
422180,2015-09-07,1316,26.82044,87.15917,105,35.0,24.5
422181,2015-09-08,1316,26.82044,87.15917,105,35.3,25.0
422182,2015-09-09,1316,26.82044,87.15917,105,34.5,26.0
422183,2015-09-10,1316,26.82044,87.15917,105,35.0,26.5
422184,2015-09-11,1316,26.82044,87.15917,105,34.0,26.4
422185,2015-09-12,1316,26.82044,87.15917,105,35.0,26.0
422186,2015-09-13,1316,26.82044,87.15917,105,35.0,25.0
422187,2015-09-14,1316,26.82044,87.15917,105,36.0,25.5
422188,2015-09-15,1316,26.82044,87.15917,105,34.5,25.0
422189,2015-09-16,1316,26.82044,87.15917,105,34.5,25.5
422190,2015-09-17,1316,26.82044,87.15917,105,35.0,25.5
422191,2015-09-18,1316,26.82044,87.15917,105,35.5,26.0
422192,2015-09-19,1316,26.82044,87.15917,105,38.0,26.3
422193,2015-09-20,1316,26.82044,87.15917,105,32.5,25.5
422194,2015-09-21,1316,26.82044,87.15917,105,30.0,25.3
422195,2015-09-22,1316,26.82044,87.15917,105,33.0,25.0
422196,2015-09-23,1316,26.82044,87.15917,105,32.5,25.6
422197,2015-09-24,1316,26.82044,87.15917,105,27.0,25.0
422198,2015-09-25,1316,26.82044,87.15917,105,31.3,25.5
422199,2015-09-26,1316,26.82044,87.15917,105,30.0,24.5
422200,2015-09-27,1316,26.82044,87.15917,105,34.5,24.0
422201,2015-09-28,1316,26.82044,87.15917,105,34.0,23.0
422202,2015-09-29,1316,26.82044,87.15917,105,34.5,22.5
422203,2015-09-30,1316,26.82044,87.15917,105,35.0,23.3
422204,2015-10-01,1316,26.82044,87.15917,105,35.0,24.5
422205,2015-10-02,1316,26.82044,87.15917,105,35.0,26.7
422206,2015-10-03,1316,26.82044,87.15917,105,33.5,25.0
422207,2015-10-04,1316,26.82044,87.15917,105,34.5,23.0
422208,2015-10-05,1316,26.82044,87.15917,105,35.0,23.5
422209,2015-10-06,1316,26.82044,87.15917,105,34.5,21.0
422210,2015-10-07,1316,26.82044,87.15917,105,34.0,21.0
422211,2015-10-08,1316,26.82044,87.15917,105,34.3,22.4
422212,2015-10-09,1316,26.82044,87.15917,105,34.5,23.0
422213,2015-10-10,1316,26.82044,87.15917,105,33.3,21.0
422214,2015-10-11,1316,26.82044,87.15917,105,32.0,23.0
422215,2015-10-12,1316,26.82044,87.15917,105,33.4,21.5
422216,2015-10-13,1316,26.82044,87.15917,105,33.2,21.4
422217,2015-10-14,1316,26.82044,87.15917,105,32.0,21.6
422218,2015-10-15,1316,26.82044,87.15917,105,32.5,21.0
422219,2015-10-16,1316,26.82044,87.15917,105,32.5,21.5
422220,2015-10-17,1316,26.82044,87.15917,105,32.0,21.3
422221,2015-10-18,1316,26.82044,87.15917,105,32.5,21.5
422222,2015-10-19,1316,26.82044,87.15917,105,33.0,21.3
422223,2015-10-20,1316,26.82044,87.15917,105,32.5,21.5
422224,2015-10-21,1316,26.82044,87.15917,105,32.7,21.0
422225,2015-10-22,1316,26.82044,87.15917,105,33.0,21.5
422226,2015-10-23,1316,26.82044,87.15917,105,31.0,19.0
422227,2015-10-24,1316,26.82044,87.15917,105,30.0,19.0
422228,2015-10-25,1316,26.82044,87.15917,105,30.5,20.5
422229,2015-10-26,1316,26.82044,87.15917,105,32.3,19.0
422230,2015-10-27,1316,26.82044,87.15917,105,30.5,19.5
422231,2015-10-28,1316,26.82044,87.15917,105,31.5,21.4
422232,2015-10-29,1316,26.82044,87.15917,105,30.5,19.5
422233,2015-10-30,1316,26.82044,87.15917,105,29.5,20.5
422234,2015-10-31,1316,26.82044,87.15917,105,32.0,19.5
422235,2015-11-01,1316,26.82044,87.15917,105,32.0,19.0
422236,2015-11-02,1316,26.82044,87.15917,105,32.0,19.0
422237,2015-11-03,1316,26.82044,87.15917,105,31.0,21.4
422238,2015-11-04,1316,26.82044,87.15917,105,30.0,18.0
422239,2015-11-05,1316,26.82044,87.15917,105,29.5,16.0
422240,2015-11-06,1316,26.82044,87.15917,105,29.7,16.8
422241,2015-11-07,1316,26.82044,87.15917,105,28.6,18.0
422242,2015-11-08,1316,26.82044,87.15917,105,30.5,18.5
422243,2015-11-09,1316,26.82044,87.15917,105,31.0,16.5
422244,2015-11-10,1316,26.82044,87.15917,105,30.5,16.0
422245,2015-11-11,1316,26.82044,87.15917,105,30.5,15.0
422246,2015-11-12,1316,26.82044,87.15917,105,30.0,16.5
422247,2015-11-13,1316,26.82044,87.15917,105,30.5,16.0
422248,2015-11-14,1316,26.82044,87.15917,105,29.3,17.0
422249,2015-11-15,1316,26.82044,87.15917,105,28.5,18.0
422250,2015-11-16,1316,26.82044,87.15917,105,28.5,20.3
422251,2015-11-17,1316,26.82044,87.15917,105,28.0,19.0
422252,2015-11-18,1316,26.82044,87.15917,105,27.5,17.0
422253,2015-11-19,1316,26.82044,87.15917,105,28.5,18.0
422254,2015-11-20,1316,26.82044,87.15917,105,29.5,16.5
422255,2015-11-21,1316,26.82044,87.15917,105,29.0,16.6
422256,2015-11-22,1316,26.82044,87.15917,105,29.5,16.5
422257,2015-11-23,1316,26.82044,87.15917,105,29.7,16.0
422258,2015-11-24,1316,26.82044,87.15917,105,29.5,16.0
422259,2015-11-25,1316,26.82044,87.15917,105,28.5,15.5
422260,2015-11-26,1316,26.82044,87.15917,105,29.0,16.0
422261,2015-11-27,1316,26.82044,87.15917,105,28.5,15.5
422262,2015-11-28,1316,26.82044,87.15917,105,29.0,15.5
422263,2015-11-29,1316,26.82044,87.15917,105,29.5,15.5
422264,2015-11-30,1316,26.82044,87.15917,105,29.5,15.0
422265,2015-12-01,1316,26.82044,87.15917,105,28.5,16.0
422266,2015-12-02,1316,26.82044,87.15917,105,28.0,16.5
422267,2015-12-03,1316,26.82044,87.15917,105,27.5,17.3
422268,2015-12-04,1316,26.82044,87.15917,105,26.8,15.9
422269,2015-12-05,1316,26.82044,87.15917,105,26.5,17.6
422270,2015-12-06,1316,26.82044,87.15917,105,28.6,16.0
422271,2015-12-07,1316,26.82044,87.15917,105,28.0,13.5
422272,2015-12-08,1316,26.82044,87.15917,105,28.5,13.5
422273,2015-12-09,1316,26.82044,87.15917,105,27.5,13.4
422274,2015-12-10,1316,26.82044,87.15917,105,23.0,13.6
422275,2015-12-11,1316,26.82044,87.15917,105,24.0,11.5
422276,2015-12-12,1316,26.82044,87.15917,105,24.5,12.9
422277,2015-12-13,1316,26.82044,87.15917,105,23.0,14.0
422278,2015-12-14,1316,26.82044,87.15917,105,23.5,13.5
422279,2015-12-15,1316,26.82044,87.15917,105,21.5,9.0
422280,2015-12-16,1316,26.82044,87.15917,105,22.0,10.0
422281,2015-12-17,1316,26.82044,87.15917,105,24.0,9.0
422282,2015-12-18,1316,26.82044,87.15917,105,23.5,11.5
422283,2015-12-19,1316,26.82044,87.15917,105,22.0,9.5
422284,2015-12-20,1316,26.82044,87.15917,105,22.5,9.0
422285,2015-12-21,1316,26.82044,87.15917,105,22.2,9.0
422286,2015-12-22,1316,26.82044,87.15917,105,25.0,9.0
422287,2015-12-23,1316,26.82044,87.15917,105,24.5,8.5
422288,2015-12-24,1316,26.82044,87.15917,105,24.0,7.5
422289,2015-12-25,1316,26.82044,87.15917,105,25.0,6.3
422290,2015-12-26,1316,26.82044,87.15917,105,26.5,9.4
422291,2015-12-27,1316,26.82044,87.15917,105,25.8,8.4
422292,2015-12-28,1316,26.82044,87.15917,105,25.5,10.0
422293,2015-12-29,1316,26.82044,87.15917,105,27.4,9.0
422294,2015-12-30,1316,26.82044,87.15917,105,26.5,9.5
422295,2015-12-31,1316,26.82044,87.15917,105,27.0,10.4
515845,1966-03-23,1201,27.81667,86.71667,3450,11.7,-1.7
515846,1966-03-24,1201,27.81667,86.71667,3450,13.9,-0.6
515847,1966-03-25,1201,27.81667,86.71667,3450,15.8,2.8
515848,1966-03-26,1201,27.81667,86.71667,3450,16.1,4.4
515849,1966-03-27,1201,27.81667,86.71667,3450,13.9,4.4
515850,1966-03-28,1201,27.81667,86.71667,3450,13.3,2.2
515851,1966-03-29,1201,27.81667,86.71667,3450,11.1,2.2
515852,1966-03-30,1201,27.81667,86.71667,3450,10.6,-1.1
515853,1966-03-31,1201,27.81667,86.71667,3450,11.7,1.7
515854,1966-04-01,1201,27.81667,86.71667,3450,10.6,-0.6
515855,1966-04-02,1201,27.81667,86.71667,3450,9.4,-1.7
515856,1966-04-03,1201,27.81667,86.71667,3450,10.6,-1.1
515857,1966-04-04,1201,27.81667,86.71667,3450,10.6,-0.6
515858,1966-04-05,1201,27.81667,86.71667,3450,12.8,1.6
515859,1966-04-06,1201,27.81667,86.71667,3450,12.8,-0.7
515860,1966-04-07,1201,27.81667,86.71667,3450,10.7,0.6
515861,1966-04-08,1201,27.81667,86.71667,3450,10.5,-2.2
515862,1966-04-09,1201,27.81667,86.71667,3450,10.6,0.6
515863,1966-04-10,1201,27.81667,86.71667,3450,9.4,0.6
515864,1966-04-11,1201,27.81667,86.71667,3450,11.1,1.9
515865,1966-04-12,1201,27.81667,86.71667,3450,11.1,0.2
515866,1966-04-13,1201,27.81667,86.71667,3450,13.3,1.1
515867,1966-04-14,1201,27.81667,86.71667,3450,11.7,2.3
515868,1966-04-15,1201,27.81667,86.71667,3450,13.3,2.5
515869,1966-04-16,1201,27.81667,86.71667,3450,13.9,0.0
515870,1966-04-17,1201,27.81667,86.71667,3450,13.3,2.2
515871,1966-04-18,1201,27.81667,86.71667,3450,12.2,0.8
515872,1966-04-19,1201,27.81667,86.71667,3450,10.6,-0.6
515873,1966-04-20,1201,27.81667,86.71667,3450,12.2,-0.9
515874,1966-04-21,1201,27.81667,86.71667,3450,10.1,1.1
515875,1966-04-22,1201,27.81667,86.71667,3450,10.0,1.4
515876,1966-04-23,1201,27.81667,86.71667,3450,8.9,-0.6
515877,1966-04-24,1201,27.81667,86.71667,3450,11.1,0.0
515878,1966-04-25,1201,27.81667,86.71667,3450,12.2,1.7
515879,1966-04-26,1201,27.81667,86.71667,3450,12.7,3.9
515880,1966-04-27,1201,27.81667,86.71667,3450,12.2,2.4
515881,1966-04-28,1201,27.81667,86.71667,3450,15.1,2.8
515882,1966-04-29,1201,27.81667,86.71667,3450,15.6,3.6
515883,1966-04-30,1201,27.81667,86.71667,3450,16.7,4.3
515884,1966-05-01,1201,27.81667,86.71667,3450,17.2,8.6
515885,1966-05-02,1201,27.81667,86.71667,3450,16.7,5.0
515886,1966-05-03,1201,27.81667,86.71667,3450,15.7,5.4
515887,1966-05-04,1201,27.81667,86.71667,3450,15.6,6.1
515888,1966-05-05,1201,27.81667,86.71667,3450,14.4,3.3
515889,1966-05-06,1201,27.81667,86.71667,3450,12.2,4.4
515890,1966-05-07,1201,27.81667,86.71667,3450,8.3,4.4
515891,1966-05-08,1201,27.81667,86.71667,3450,11.3,3.9
515892,1966-05-09,1201,27.81667,86.71667,3450,11.3,2.9
515893,1966-05-10,1201,27.81667,86.71667,3450,14.4,3.9
515894,1966-05-11,1201,27.81667,86.71667,3450,15.0,4.4
515895,1966-05-12,1201,27.81667,86.71667,3450,14.0,2.9
515896,1966-05-13,1201,27.81667,86.71667,3450,14.3,3.9
515897,1966-05-14,1201,27.81667,86.71667,3450,16.6,3.9
515898,1966-05-15,1201,27.81667,86.71667,3450,15.8,5.0
515899,1966-05-16,1201,27.81667,86.71667,3450,14.4,1.7
515900,1966-05-17,1201,27.81667,86.71667,3450,13.3,3.3
515901,1966-05-18,1201,27.81667,86.71667,3450,13.9,5.0
515902,1966-05-19,1201,27.81667,86.71667,3450,13.9,5.0
515903,1966-05-20,1201,27.81667,86.71667,3450,13.9,5.6
515904,1966-05-21,1201,27.81667,86.71667,3450,15.0,6.1
515905,1966-05-22,1201,27.81667,86.71667,3450,15.0,6.7
515906,1966-05-23,1201,27.81667,86.71667,3450,15.6,6.1
515907,1966-05-24,1201,27.81667,86.71667,3450,16.1,6.2
515908,1966-05-25,1201,27.81667,86.71667,3450,15.8,6.0
515909,1966-05-26,1201,27.81667,86.71667,3450,15.0,5.6
515910,1966-05-27,1201,27.81667,86.71667,3450,16.1,5.0
515911,1966-05-28,1201,27.81667,86.71667,3450,16.1,6.7
515912,1966-05-29,1201,27.81667,86.71667,3450,15.7,6.8
515913,1966-05-30,1201,27.81667,86.71667,3450,15.0,5.6
515914,1966-05-31,1201,27.81667,86.71667,3450,15.6,6.4
515915,1966-06-01,1201,27.81667,86.71667,3450,17.2,9.7
515916,1966-06-02,1201,27.81667,86.71667,3450,15.0,6.1
515917,1966-06-03,1201,27.81667,86.71667,3450,16.4,7.2
515918,1966-06-04,1201,27.81667,86.71667,3450,15.7,6.7
515919,1966-06-05,1201,27.81667,86.71667,3450,16.9,7.3
515920,1966-06-06,1201,27.81667,86.71667,3450,16.1,7.8
515921,1966-06-07,1201,27.81667,86.71667,3450,16.7,7.2
515922,1966-06-08,1201,27.81667,86.71667,3450,17.3,8.6
515923,1966-06-09,1201,27.81667,86.71667,3450,17.8,8.5
515924,1966-06-10,1201,27.81667,86.71667,3450,18.3,7.8
515925,1966-06-11,1201,27.81667,86.71667,3450,17.5,8.9
515926,1966-06-12,1201,27.81667,86.71667,3450,17.9,7.8
515927,1966-06-13,1201,27.81667,86.71667,3450,17.2,7.2
515928,1966-06-14,1201,27.81667,86.71667,3450,15.0,7.8
515929,1966-06-15,1201,27.81667,86.71667,3450,15.6,7.2
515930,1966-06-16,1201,27.81667,86.71667,3450,14.4,6.9
515931,1966-06-17,1201,27.81667,86.71667,3450,15.0,6.1
515932,1966-06-18,1201,27.81667,86.71667,3450,16.7,8.3
515933,1966-06-19,1201,27.81667,86.71667,3450,16.1,7.2
515934,1966-06-20,1201,27.81667,86.71667,3450,15.3,6.7
515935,1966-06-21,1201,27.81667,86.71667,3450,13.9,6.9
515936,1966-06-22,1201,27.81667,86.71667,3450,13.9,8.3
515937,1966-06-23,1201,27.81667,86.71667,3450,14.7,8.3
515938,1966-06-24,1201,27.81667,86.71667,3450,15.0,9.4
515939,1966-06-25,1201,27.81667,86.71667,3450,15.0,8.3
515940,1966-06-26,1201,27.81667,86.71667,3450,13.9,8.6
515941,1966-06-27,1201,27.81667,86.71667,3450,14.4,6.1
515942,1966-06-28,1201,27.81667,86.71667,3450,15.0,9.4
515943,1966-06-29,1201,27.81667,86.71667,3450,16.9,8.9
515944,1966-06-30,1201,27.81667,86.71667,3450,18.1,9.4
515945,1966-07-01,1201,27.81667,86.71667,3450,13.9,9.6
515946,1966-07-02,1201,27.81667,86.71667,3450,14.4,8.9
515947,1966-07-03,1201,27.81667,86.71667,3450,13.9,8.3
515948,1966-07-04,1201,27.81667,86.71667,3450,14.4,8.3
515949,1966-07-05,1201,27.81667,86.71667,3450,12.2,8.9
515950,1966-07-06,1201,27.81667,86.71667,3450,12.5,8.3
515951,1966-07-07,1201,27.81667,86.71667,3450,14.2,8.1
515952,1966-07-08,1201,27.81667,86.71667,3450,17.2,6.9
515953,1966-07-09,1201,27.81667,86.71667,3450,16.7,10.8
515954,1966-07-10,1201,27.81667,86.71667,3450,13.9,10.0
515955,1966-07-11,1201,27.81667,86.71667,3450,13.9,8.9
515956,1966-07-12,1201,27.81667,86.71667,3450,13.3,8.3
515957,1966-07-13,1201,27.81667,86.71667,3450,14.4,8.3
515958,1966-07-14,1201,27.81667,86.71667,3450,12.8,7.8
515959,1966-07-15,1201,27.81667,86.71667,3450,16.4,7.8
515960,1966-07-16,1201,27.81667,86.71667,3450,16.7,6.1
515961,1966-07-17,1201,27.81667,86.71667,3450,17.8,8.9
515962,1966-07-18,1201,27.81667,86.71667,3450,15.6,6.1
515963,1966-07-19,1201,27.81667,86.71667,3450,15.6,8.9
515964,1966-07-20,1201,27.81667,86.71667,3450,15.0,8.9
515965,1966-07-21,1201,27.81667,86.71667,3450,16.4,8.6
515966,1966-07-22,1201,27.81667,86.71667,3450,16.9,8.9
515967,1966-07-23,1201,27.81667,86.71667,3450,16.7,10.0
515968,1966-07-24,1201,27.81667,86.71667,3450,17.2,10.3
515969,1966-07-25,1201,27.81667,86.71667,3450,13.9,9.4
515970,1966-07-26,1201,27.81667,86.71667,3450,14.4,6.1
515971,1966-07-27,1201,27.81667,86.71667,3450,16.1,11.7
515972,1966-07-28,1201,27.81667,86.71667,3450,18.3,9.4
515973,1966-07-29,1201,27.81667,86.71667,3450,17.8,9.7
515974,1966-07-30,1201,27.81667,86.71667,3450,17.8,10.0
515975,1966-07-31,1201,27.81667,86.71667,3450,16.1,9.4
515976,1966-08-01,1201,27.81667,86.71667,3450,13.3,6.1
515977,1966-08-02,1201,27.81667,86.71667,3450,16.1,6.1
515978,1966-08-03,1201,27.81667,86.71667,3450,16.1,8.9
515979,1966-08-04,1201,27.81667,86.71667,3450,13.9,9.4
515980,1966-08-05,1201,27.81667,86.71667,3450,17.2,5.6
515981,1966-08-06,1201,27.81667,86.71667,3450,17.2,7.2
515982,1966-08-07,1201,27.81667,86.71667,3450,16.9,8.1
515983,1966-08-08,1201,27.81667,86.71667,3450,15.6,9.4
515984,1966-08-09,1201,27.81667,86.71667,3450,15.6,9.2
515985,1966-08-10,1201,27.81667,86.71667,3450,16.1,8.3
515986,1966-08-11,1201,27.81667,86.71667,3450,16.1,9.4
515987,1966-08-12,1201,27.81667,86.71667,3450,15.6,9.7
515988,1966-08-13,1201,27.81667,86.71667,3450,16.7,9.4
515989,1966-08-14,1201,27.81667,86.71667,3450,15.6,9.4
515990,1966-08-15,1201,27.81667,86.71667,3450,16.7,10.0
515991,1966-08-16,1201,27.81667,86.71667,3450,16.7,10.0
515992,1966-08-17,1201,27.81667,86.71667,3450,15.6,10.0
515993,1966-08-18,1201,27.81667,86.71667,3450,17.2,5.6
515994,1966-08-19,1201,27.81667,86.71667,3450,16.7,6.1
515995,1966-08-20,1201,27.81667,86.71667,3450,16.7,9.4
515996,1966-08-21,1201,27.81667,86.71667,3450,13.9,9.4
515997,1966-08-22,1201,27.81667,86.71667,3450,13.9,10.0
515998,1966-08-23,1201,27.81667,86.71667,3450,14.4,10.6
515999,1966-08-24,1201,27.81667,86.71667,3450,13.9,9.4
516000,1966-08-25,1201,27.81667,86.71667,3450,14.4,8.9
516001,1966-08-26,1201,27.81667,86.71667,3450,12.8,8.9
516002,1966-08-27,1201,27.81667,86.71667,3450,14.4,8.4
516003,1966-08-28,1201,27.81667,86.71667,3450,15.0,8.6
516004,1966-08-29,1201,27.81667,86.71667,3450,12.8,8.9
516005,1966-08-30,1201,27.81667,86.71667,3450,13.9,7.8
516006,1966-08-31,1201,27.81667,86.71667,3450,12.2,8.4
516007,1966-09-01,1201,27.81667,86.71667,3450,13.9,5.6
516008,1966-09-02,1201,27.81667,86.71667,3450,15.0,7.2
516009,1966-09-03,1201,27.81667,86.71667,3450,17.2,7.8
516010,1966-09-04,1201,27.81667,86.71667,3450,16.7,6.7
516011,1966-09-05,1201,27.81667,86.71667,3450,15.6,6.1
516012,1966-09-06,1201,27.81667,86.71667,3450,16.7,7.2
516013,1966-09-07,1201,27.81667,86.71667,3450,15.0,7.2
516014,1966-09-08,1201,27.81667,86.71667,3450,13.3,8.9
516015,1966-09-09,1201,27.81667,86.71667,3450,12.8,5.0
516016,1966-09-10,1201,27.81667,86.71667,3450,12.8,8.3
516017,1966-09-11,1201,27.81667,86.71667,3450,13.9,7.5
516018,1966-09-12,1201,27.81667,86.71667,3450,11.7,7.2
516019,1966-09-13,1201,27.81667,86.71667,3450,14.4,5.6
516020,1966-09-14,1201,27.81667,86.71667,3450,14.4,6.8
516021,1966-09-15,1201,27.81667,86.71667,3450,15.8,7.4
516022,1966-09-16,1201,27.81667,86.71667,3450,16.7,7.2
